id,text,labels,group,split,mp3_path
285,Artist: john fleagle. Album: worlds bliss medieval songs of love and death. Track: 01 alysoun. Excerpt 59-88 seconds.,male,john fleagle,train,5/john_fleagle-worlds_bliss__medieval_songs_of_love_and_death-01-alysoun-59-88.mp3
287,Artist: john fleagle. Album: worlds bliss medieval songs of love and death. Track: 01 alysoun. Excerpt 117-146 seconds.,male|opera,john fleagle,train,5/john_fleagle-worlds_bliss__medieval_songs_of_love_and_death-01-alysoun-117-146.mp3
289,Artist: john fleagle. Album: worlds bliss medieval songs of love and death. Track: 01 alysoun. Excerpt 175-204 seconds.,vocals|male|violin|opera,john fleagle,train,5/john_fleagle-worlds_bliss__medieval_songs_of_love_and_death-01-alysoun-175-204.mp3
293,Artist: strojovna 07. Album: number 1. Track: 01 ambi crack. Excerpt 59-88 seconds.,techno|drums|beats,strojovna 07,val,c/strojovna_07-number_1-01-ambi_crack-59-88.mp3
294,Artist: strojovna 07. Album: number 1. Track: 01 ambi crack. Excerpt 88-117 seconds.,techno|no vocals|beats,strojovna 07,val,c/strojovna_07-number_1-01-ambi_crack-88-117.mp3
295,Artist: ambient teknology. Album: phoenix. Track: 01 ambient teknology. Excerpt 0-29 seconds.,techno|electronic|dance,ambient teknology,train,1/ambient_teknology-phoenix-01-ambient_teknology-0-29.mp3
299,Artist: ambient teknology. Album: phoenix. Track: 01 ambient teknology. Excerpt 117-146 seconds.,techno|drums|fast|beats,ambient teknology,train,1/ambient_teknology-phoenix-01-ambient_teknology-117-146.mp3
300,Artist: ambient teknology. Album: phoenix. Track: 01 ambient teknology. Excerpt 146-175 seconds.,techno|beats|dance,ambient teknology,train,1/ambient_teknology-phoenix-01-ambient_teknology-146-175.mp3
301,Artist: ambient teknology. Album: phoenix. Track: 01 ambient teknology. Excerpt 175-204 seconds.,techno|drums|fast|beats,ambient teknology,train,1/ambient_teknology-phoenix-01-ambient_teknology-175-204.mp3
303,Artist: ambient teknology. Album: phoenix. Track: 01 ambient teknology. Excerpt 233-262 seconds.,techno|electronic|no vocals|fast|beats|synth|trance,ambient teknology,train,1/ambient_teknology-phoenix-01-ambient_teknology-233-262.mp3
305,Artist: ambient teknology. Album: phoenix. Track: 01 ambient teknology. Excerpt 291-320 seconds.,electronic|ambient|synth|new age|trance,ambient teknology,train,1/ambient_teknology-phoenix-01-ambient_teknology-291-320.mp3
306,Artist: ambient teknology. Album: phoenix. Track: 01 ambient teknology. Excerpt 320-349 seconds.,techno|fast,ambient teknology,train,1/ambient_teknology-phoenix-01-ambient_teknology-320-349.mp3
307,Artist: ambient teknology. Album: phoenix. Track: 01 ambient teknology. Excerpt 349-378 seconds.,techno|electronic|no vocals|fast,ambient teknology,train,1/ambient_teknology-phoenix-01-ambient_teknology-349-378.mp3
308,Artist: ambient teknology. Album: phoenix. Track: 01 ambient teknology. Excerpt 378-407 seconds.,techno|fast,ambient teknology,train,1/ambient_teknology-phoenix-01-ambient_teknology-378-407.mp3
309,Artist: ambient teknology. Album: phoenix. Track: 01 ambient teknology. Excerpt 407-436 seconds.,techno|electronic|fast|dance,ambient teknology,train,1/ambient_teknology-phoenix-01-ambient_teknology-407-436.mp3
310,Artist: ambient teknology. Album: phoenix. Track: 01 ambient teknology. Excerpt 436-465 seconds.,slow|electronic|ambient,ambient teknology,train,1/ambient_teknology-phoenix-01-ambient_teknology-436-465.mp3
311,Artist: ambient teknology. Album: phoenix. Track: 01 ambient teknology. Excerpt 465-494 seconds.,slow|ambient,ambient teknology,train,1/ambient_teknology-phoenix-01-ambient_teknology-465-494.mp3
327,Artist: duo chambure. Album: vihuela duets of valderrabano. Track: 01 andreas christi sancte andrea cristobal de morales. Excerpt 30-59 seconds.,guitar,duo chambure,train,2/duo_chambure-vihuela_duets_of_valderrabano-01-andreas_christi_sancte_andrea_cristobal_de_morales-30-59.mp3
329,Artist: duo chambure. Album: vihuela duets of valderrabano. Track: 01 andreas christi sancte andrea cristobal de morales. Excerpt 88-117 seconds.,guitar|slow|soft|harp,duo chambure,train,2/duo_chambure-vihuela_duets_of_valderrabano-01-andreas_christi_sancte_andrea_cristobal_de_morales-88-117.mp3
333,Artist: paul avgerinos. Album: sky of grace. Track: 01 angels breath. Excerpt 59-88 seconds.,classical|slow|ambient|new age,paul avgerinos,train,4/paul_avgerinos-sky_of_grace-01-angels_breath-59-88.mp3
344,Artist: jacob heringman. Album: josquin des prez lute settings. Track: 01 anon praeter rerum seriem. Excerpt 175-204 seconds.,slow,jacob heringman,train,8/jacob_heringman-josquin_des_prez_lute_settings-01-anon__praeter_rerum_seriem-175-204.mp3
347,Artist: jacob heringman. Album: josquin des prez lute settings. Track: 01 anon praeter rerum seriem. Excerpt 262-291 seconds.,guitar|strings|harp,jacob heringman,train,8/jacob_heringman-josquin_des_prez_lute_settings-01-anon__praeter_rerum_seriem-262-291.mp3
349,Artist: justin bianco. Album: siren. Track: 01 another century. Excerpt 30-59 seconds.,slow|techno|electronic|male|ambient|synth|jazz,justin bianco,train,4/justin_bianco-siren-01-another_century-30-59.mp3
350,Artist: justin bianco. Album: siren. Track: 01 another century. Excerpt 59-88 seconds.,techno,justin bianco,train,4/justin_bianco-siren-01-another_century-59-88.mp3
352,Artist: justin bianco. Album: siren. Track: 01 another century. Excerpt 117-146 seconds.,slow|vocals|techno|male|pop|soft|new age|trance,justin bianco,train,4/justin_bianco-siren-01-another_century-117-146.mp3
354,Artist: justin bianco. Album: siren. Track: 01 another century. Excerpt 175-204 seconds.,drums|no vocals|beats|piano,justin bianco,train,4/justin_bianco-siren-01-another_century-175-204.mp3
358,Artist: jamie janover. Album: now center of time. Track: 01 arc. Excerpt 30-59 seconds.,slow|strings|harp,jamie janover,val,c/jamie_janover-now_center_of_time-01-arc-30-59.mp3
360,Artist: jamie janover. Album: now center of time. Track: 01 arc. Excerpt 88-117 seconds.,harp,jamie janover,val,c/jamie_janover-now_center_of_time-01-arc-88-117.mp3
364,Artist: jamie janover. Album: now center of time. Track: 01 arc. Excerpt 204-233 seconds.,guitar,jamie janover,val,c/jamie_janover-now_center_of_time-01-arc-204-233.mp3
367,Artist: jamie janover. Album: now center of time. Track: 01 arc. Excerpt 291-320 seconds.,guitar|classical|slow|no vocals|piano,jamie janover,val,c/jamie_janover-now_center_of_time-01-arc-291-320.mp3
368,Artist: jamie janover. Album: now center of time. Track: 01 arc. Excerpt 320-349 seconds.,guitar|strings|no vocals|solo,jamie janover,val,c/jamie_janover-now_center_of_time-01-arc-320-349.mp3
369,Artist: jamie janover. Album: now center of time. Track: 01 arc. Excerpt 349-378 seconds.,guitar|strings|piano,jamie janover,val,c/jamie_janover-now_center_of_time-01-arc-349-378.mp3
372,Artist: jamie janover. Album: now center of time. Track: 01 arc. Excerpt 436-465 seconds.,classical|strings|piano|ambient,jamie janover,val,c/jamie_janover-now_center_of_time-01-arc-436-465.mp3
378,Artist: janine johnson. Album: bach goldberg variations. Track: 01 aria. Excerpt 88-117 seconds.,harpsichord,janine johnson,train,b/janine_johnson-bach_goldberg_variations-01-aria-88-117.mp3
379,Artist: janine johnson. Album: bach goldberg variations. Track: 01 aria. Excerpt 117-146 seconds.,harpsichord,janine johnson,train,b/janine_johnson-bach_goldberg_variations-01-aria-117-146.mp3
382,Artist: janine johnson. Album: bach goldberg variations. Track: 01 aria. Excerpt 204-233 seconds.,classical|harpsichord,janine johnson,train,b/janine_johnson-bach_goldberg_variations-01-aria-204-233.mp3
392,Artist: kenji williams. Album: worldspirit soundtrack. Track: 01 artists prayer. Excerpt 233-262 seconds.,strings|ambient|violin|loud|soft|new age|no beat,kenji williams,train,8/kenji_williams-worldspirit_soundtrack-01-artists_prayer-233-262.mp3
393,Artist: kenji williams. Album: worldspirit soundtrack. Track: 01 artists prayer. Excerpt 262-291 seconds.,slow|no vocals|new age,kenji williams,train,8/kenji_williams-worldspirit_soundtrack-01-artists_prayer-262-291.mp3
396,Artist: tim rayborn. Album: ashek. Track: 01 ashek. Excerpt 30-59 seconds.,guitar,tim rayborn,train,1/tim_rayborn-ashek-01-ashek-30-59.mp3
399,Artist: tim rayborn. Album: ashek. Track: 01 ashek. Excerpt 117-146 seconds.,guitar|indian,tim rayborn,train,1/tim_rayborn-ashek-01-ashek-117-146.mp3
403,Artist: tim rayborn. Album: ashek. Track: 01 ashek. Excerpt 233-262 seconds.,guitar|sitar,tim rayborn,train,1/tim_rayborn-ashek-01-ashek-233-262.mp3
405,Artist: tim rayborn. Album: ashek. Track: 01 ashek. Excerpt 291-320 seconds.,guitar,tim rayborn,train,1/tim_rayborn-ashek-01-ashek-291-320.mp3
408,Artist: tim rayborn. Album: ashek. Track: 01 ashek. Excerpt 378-407 seconds.,guitar|sitar,tim rayborn,train,1/tim_rayborn-ashek-01-ashek-378-407.mp3
410,Artist: tim rayborn. Album: ashek. Track: 01 ashek. Excerpt 436-465 seconds.,guitar|strings|indian|sitar|solo|foreign,tim rayborn,train,1/tim_rayborn-ashek-01-ashek-436-465.mp3
412,Artist: tim rayborn. Album: ashek. Track: 01 ashek. Excerpt 494-523 seconds.,guitar,tim rayborn,train,1/tim_rayborn-ashek-01-ashek-494-523.mp3
416,Artist: tim rayborn. Album: ashek. Track: 01 ashek. Excerpt 610-639 seconds.,guitar,tim rayborn,train,1/tim_rayborn-ashek-01-ashek-610-639.mp3
420,Artist: satori. Album: journey to other worlds. Track: 01 astral flight. Excerpt 0-29 seconds.,ambient|synth|choir,satori,train,b/satori-journey_to_other_worlds-01-astral_flight-0-29.mp3
422,Artist: satori. Album: journey to other worlds. Track: 01 astral flight. Excerpt 59-88 seconds.,ambient|chanting,satori,train,b/satori-journey_to_other_worlds-01-astral_flight-59-88.mp3
423,Artist: satori. Album: journey to other worlds. Track: 01 astral flight. Excerpt 88-117 seconds.,electronic|no vocals,satori,train,b/satori-journey_to_other_worlds-01-astral_flight-88-117.mp3
426,Artist: satori. Album: journey to other worlds. Track: 01 astral flight. Excerpt 175-204 seconds.,synth,satori,train,b/satori-journey_to_other_worlds-01-astral_flight-175-204.mp3
427,Artist: satori. Album: journey to other worlds. Track: 01 astral flight. Excerpt 204-233 seconds.,techno|electronic|beats,satori,train,b/satori-journey_to_other_worlds-01-astral_flight-204-233.mp3
428,Artist: satori. Album: journey to other worlds. Track: 01 astral flight. Excerpt 233-262 seconds.,techno|electronic|ambient|synth,satori,train,b/satori-journey_to_other_worlds-01-astral_flight-233-262.mp3
429,Artist: satori. Album: journey to other worlds. Track: 01 astral flight. Excerpt 262-291 seconds.,slow|techno|electronic|ambient|synth|new age|weird,satori,train,b/satori-journey_to_other_worlds-01-astral_flight-262-291.mp3
432,Artist: satori. Album: journey to other worlds. Track: 01 astral flight. Excerpt 349-378 seconds.,techno,satori,train,b/satori-journey_to_other_worlds-01-astral_flight-349-378.mp3
436,Artist: satori. Album: journey to other worlds. Track: 01 astral flight. Excerpt 465-494 seconds.,techno|electronic|ambient|synth|new age,satori,train,b/satori-journey_to_other_worlds-01-astral_flight-465-494.mp3
437,Artist: satori. Album: journey to other worlds. Track: 01 astral flight. Excerpt 494-523 seconds.,electronic,satori,train,b/satori-journey_to_other_worlds-01-astral_flight-494-523.mp3
438,Artist: satori. Album: journey to other worlds. Track: 01 astral flight. Excerpt 523-552 seconds.,techno|electronic|ambient|synth|trance,satori,train,b/satori-journey_to_other_worlds-01-astral_flight-523-552.mp3
440,Artist: satori. Album: journey to other worlds. Track: 01 astral flight. Excerpt 581-610 seconds.,vocals|techno|electronic|no vocals|ambient|synth|choir|new age,satori,train,b/satori-journey_to_other_worlds-01-astral_flight-581-610.mp3
441,Artist: satori. Album: journey to other worlds. Track: 01 astral flight. Excerpt 610-639 seconds.,techno|electronic|ambient|synth|new age|weird,satori,train,b/satori-journey_to_other_worlds-01-astral_flight-610-639.mp3
442,Artist: satori. Album: journey to other worlds. Track: 01 astral flight. Excerpt 639-668 seconds.,techno,satori,train,b/satori-journey_to_other_worlds-01-astral_flight-639-668.mp3
443,Artist: satori. Album: journey to other worlds. Track: 01 astral flight. Excerpt 668-697 seconds.,techno|electronic|ambient|synth|new age|weird|trance,satori,train,b/satori-journey_to_other_worlds-01-astral_flight-668-697.mp3
445,Artist: satori. Album: journey to other worlds. Track: 01 astral flight. Excerpt 726-755 seconds.,electronic|ambient|trance,satori,train,b/satori-journey_to_other_worlds-01-astral_flight-726-755.mp3
446,Artist: satori. Album: journey to other worlds. Track: 01 astral flight. Excerpt 755-784 seconds.,techno|ambient,satori,train,b/satori-journey_to_other_worlds-01-astral_flight-755-784.mp3
447,Artist: satori. Album: journey to other worlds. Track: 01 astral flight. Excerpt 784-813 seconds.,synth,satori,train,b/satori-journey_to_other_worlds-01-astral_flight-784-813.mp3
448,Artist: satori. Album: journey to other worlds. Track: 01 astral flight. Excerpt 813-842 seconds.,techno|electronic|ambient|new age,satori,train,b/satori-journey_to_other_worlds-01-astral_flight-813-842.mp3
450,Artist: satori. Album: journey to other worlds. Track: 01 astral flight. Excerpt 871-900 seconds.,ambient|synth,satori,train,b/satori-journey_to_other_worlds-01-astral_flight-871-900.mp3
451,Artist: satori. Album: journey to other worlds. Track: 01 astral flight. Excerpt 900-929 seconds.,ambient|new age,satori,train,b/satori-journey_to_other_worlds-01-astral_flight-900-929.mp3
452,Artist: satori. Album: journey to other worlds. Track: 01 astral flight. Excerpt 929-958 seconds.,synth,satori,train,b/satori-journey_to_other_worlds-01-astral_flight-929-958.mp3
457,Artist: satori. Album: journey to other worlds. Track: 01 astral flight. Excerpt 1074-1103 seconds.,techno|drums|electronic|no vocals|fast|beats|ambient|new age|trance,satori,train,b/satori-journey_to_other_worlds-01-astral_flight-1074-1103.mp3
460,Artist: satori. Album: journey to other worlds. Track: 01 astral flight. Excerpt 1161-1190 seconds.,techno|electronic|synth|weird,satori,train,b/satori-journey_to_other_worlds-01-astral_flight-1161-1190.mp3
461,Artist: satori. Album: journey to other worlds. Track: 01 astral flight. Excerpt 1190-1219 seconds.,techno,satori,train,b/satori-journey_to_other_worlds-01-astral_flight-1190-1219.mp3
462,Artist: satori. Album: journey to other worlds. Track: 01 astral flight. Excerpt 1219-1248 seconds.,beats|ambient,satori,train,b/satori-journey_to_other_worlds-01-astral_flight-1219-1248.mp3
468,Artist: satori. Album: golden dreams. Track: 01 aurora. Excerpt 30-59 seconds.,electronic|ambient|synth,satori,test,d/satori-golden_dreams-01-aurora-30-59.mp3
473,Artist: satori. Album: golden dreams. Track: 01 aurora. Excerpt 175-204 seconds.,ambient|weird,satori,test,d/satori-golden_dreams-01-aurora-175-204.mp3
474,Artist: satori. Album: golden dreams. Track: 01 aurora. Excerpt 204-233 seconds.,ambient,satori,test,d/satori-golden_dreams-01-aurora-204-233.mp3
477,Artist: satori. Album: golden dreams. Track: 01 aurora. Excerpt 291-320 seconds.,ambient,satori,test,d/satori-golden_dreams-01-aurora-291-320.mp3
479,Artist: satori. Album: golden dreams. Track: 01 aurora. Excerpt 349-378 seconds.,ambient,satori,test,d/satori-golden_dreams-01-aurora-349-378.mp3
485,Artist: satori. Album: golden dreams. Track: 01 aurora. Excerpt 523-552 seconds.,ambient,satori,test,d/satori-golden_dreams-01-aurora-523-552.mp3
487,Artist: satori. Album: golden dreams. Track: 01 aurora. Excerpt 581-610 seconds.,ambient,satori,test,d/satori-golden_dreams-01-aurora-581-610.mp3
489,Artist: satori. Album: golden dreams. Track: 01 aurora. Excerpt 639-668 seconds.,slow|ambient|trance,satori,test,d/satori-golden_dreams-01-aurora-639-668.mp3
493,Artist: satori. Album: golden dreams. Track: 01 aurora. Excerpt 755-784 seconds.,slow|no vocals|ambient|synth|new age,satori,test,d/satori-golden_dreams-01-aurora-755-784.mp3
494,Artist: satori. Album: golden dreams. Track: 01 aurora. Excerpt 784-813 seconds.,slow|ambient,satori,test,d/satori-golden_dreams-01-aurora-784-813.mp3
497,Artist: satori. Album: golden dreams. Track: 01 aurora. Excerpt 871-900 seconds.,ambient,satori,test,d/satori-golden_dreams-01-aurora-871-900.mp3
