id,text,labels,group,split,genre_top,subset
1029,"Track: Wilder Climes. Artist: Lazy Magnet. Album: Is Music Even Good?. From Providence, RI. Tags: providence, lazy magnet.",Rock,Lazy Magnet,train,Rock,medium
1039,"Track: 13 Monsters. Artist: Lightning Bolt. Album: Ride the Skies. From Providence, RI. Tags: providence, providence ri, providence noise rock, lightning bolt.",Loud-Rock|Rock|Noise-Rock,Lightning Bolt,train,Rock,small
1040,"Track: Dracula Mountain. Artist: Lightning Bolt. Album: Wonderful Rainbow. From Providence, RI. Tags: providence, providence ri, providence noise rock, lightning bolt.",Loud-Rock|Rock|Noise-Rock,Lightning Bolt,train,Rock,small
1041,"Track: Live with Steve MacKay of the Stooges. Artist: Liquorball. Album: Live at Grady's Record Refuge. From Burbank, CA. Tags: radon, liquorball.",Psych-Rock|Rock,Liquorball,train,Rock,medium
1052,"Track: Wide Mouth Penetrated Makeshift Mustache Man. Artist: Lovely Little Girls. Album: Dilapidated Head & Torso Aggregations. From Chicago, IL. Tags: rock in opposition, art rock, no wave, performance art, avant-retard, chicago no wave, progressive rock, lovely little girls.",Rock,Lovely Little Girls,train,Rock,medium
1058,"Track: Credo. Artist: Lozenge. Album: Doozy. From Chicago, IL. Tags: lozenge.",Jazz,Lozenge,train,Jazz,medium
1059,"Track: Numbrcrunchr. Artist: Lozenge. Album: Doozy. From Chicago, IL. Tags: lozenge.",Jazz,Lozenge,train,Jazz,medium
1060,"Track: Fuck The man. Artist: Lozenge. Album: Doozy. From Chicago, IL. Tags: lozenge.",Jazz,Lozenge,train,Jazz,medium
1061,"Track: Mr Fancy pants. Artist: Lozenge. Album: Undone. From Chicago, IL. Tags: lozenge.",Jazz,Lozenge,train,Jazz,medium
1063,"Track: No Fair. Artist: Lozenge. Album: Undone. From Chicago, IL. Tags: lozenge.",Jazz,Lozenge,train,Jazz,medium
1064,"Track: Undrbelly. Artist: Lozenge. Album: Undone. From Chicago, IL. Tags: lozenge.",Jazz,Lozenge,train,Jazz,medium
1066,"Track: Helicopter de Cristal. Artist: Lucky Dragons. Album: Norteñas. From Los Angeles, CA. Tags: lucky dragons.",Experimental,Lucky Dragons,test,Experimental,small
1068,"Track: Mi Corazon Zone. Artist: Lucky Dragons. Album: Norteñas. From Los Angeles, CA. Tags: lucky dragons.",Experimental,Lucky Dragons,test,Experimental,medium
1069,"Track: Un Lagrima en la Discoteca. Artist: Lucky Dragons. Album: Norteñas. From Los Angeles, CA. Tags: lucky dragons.",Experimental,Lucky Dragons,test,Experimental,small
1071,"Track: Dura Big Screen TV Mix. Artist: Lucky Dragons. Album: Norteñas. From Los Angeles, CA. Tags: lucky dragons.",Experimental,Lucky Dragons,test,Experimental,medium
1072,"Track: Ya Me Voy OK. Artist: Lucky Dragons. Album: Norteñas. From Los Angeles, CA. Tags: lucky dragons.",Experimental,Lucky Dragons,test,Experimental,medium
1073,"Track: Onda Tocadisco. Artist: Lucky Dragons. Album: Norteñas. From Los Angeles, CA. Tags: lucky dragons.",Experimental,Lucky Dragons,test,Experimental,small
1075,"Track: Painful Corazon. Artist: Lucky Dragons. Album: Norteñas. From Los Angeles, CA. Tags: lucky dragons.",Experimental,Lucky Dragons,test,Experimental,small
1082,Track: Nam Nhi-tu. Artist: M. Nguyen Van Minh-Con. Album: Black Mirror: Reflections In Global Musics (1915-1955). Tags: m nguyen van minh-con.,International,M. Nguyen Van Minh-Con,train,International,small
1083,"Track: Feasting on Energy. Artist: Magic Lantern. Album: High Beams. From Long Beach, CA. Tags: magic lantern.",Avant-Garde|Experimental,Magic Lantern,train,Experimental,small
1085,"Track: jamdek. Artist: Mahjongg. Album: Machinegong EP. From Chicago, IL. Tags: mahjongg.",Electronic,Mahjongg,val,Electronic,medium
1086,"Track: countdown (the chicken). Artist: Mahjongg. Album: Machinegong EP. From Chicago, IL. Tags: mahjongg.",Electronic,Mahjongg,val,Electronic,medium
1087,"Track: Tell The Police The Truth. Artist: Mahjongg. Album: Kontpab. From Chicago, IL. Tags: mahjongg.",Rock,Mahjongg,val,Rock,small
1088,"Track: aluminum. Artist: Mahjongg. Album: Machinegong EP. From Chicago, IL. Tags: mahjongg.",Electronic,Mahjongg,val,Electronic,medium
1089,"Track: (bishop) desmond tutu. Artist: Mahjongg. Album: Machinegong EP. From Chicago, IL. Tags: mahjongg.",Electronic,Mahjongg,val,Electronic,medium
1093,"Track: Track 02. Artist: Manbeard. Album: Thee Haunted Cobblestone Sunset Concert Series #8. From Providence, RI. Tags: manbeard.",Experimental,Manbeard,train,Experimental,medium
1095,"Track: Track 04. Artist: Manbeard. Album: Thee Haunted Cobblestone Sunset Concert Series #8. From Providence, RI. Tags: manbeard.",Experimental,Manbeard,train,Experimental,medium
1102,"Track: Rare Vodka from the Fourteenth Century. Artist: Mary Halvorson and Weasel Walter. Album: Opulence. From Chicago, IL. Tags: mary halvorson and weasel walter.",Rock,Mary Halvorson and Weasel Walter,train,Rock,small
1105,"Track: Song 1. Artist: Mayor Daley. Album: Mayor Daley EP. From Chicago, IL. Tags: mayor daley.",Rock,Mayor Daley,train,Rock,medium
1106,"Track: Up With People. Artist: Mayor Daley. Album: Mayor Daley EP. From Chicago, IL. Tags: mayor daley.",Rock,Mayor Daley,train,Rock,medium
1107,"Track: Song 3. Artist: Mayor Daley. Album: Mayor Daley EP. From Chicago, IL. Tags: mayor daley.",Rock,Mayor Daley,train,Rock,medium
1108,"Track: Song 4. Artist: Mayor Daley. Album: Mayor Daley EP. From Chicago, IL. Tags: mayor daley.",Rock,Mayor Daley,train,Rock,medium
1117,"Track: Florida Blue. Artist: Mike Rep and the Quotas. Album: Black Hole Rock. From Columbus, OH. Tags: mike rep and the quotas.",Rock,Mike Rep and the Quotas,val,Rock,medium
1118,"Track: Black Hole. Artist: Mike Rep and the Quotas. Album: Black Hole Rock. From Columbus, OH. Tags: mike rep and the quotas.",Rock,Mike Rep and the Quotas,val,Rock,medium
1121,"Track: Circle Crazy. Artist: Mincemeat or Tenspeed. Album: Split 12'' with Drums Like Machine Guns BM0009. From Providence, RI. Tags: mincemeat or tenspeed, fake techno.",Electronic,Mincemeat or Tenspeed,train,Electronic,medium
1123,"Track: I Sell Love. Artist: Mink Lungs. Album: 6 Songs. From Brooklyn, NY. Tags: mink lungs.",Rock,Mink Lungs,train,Rock,medium
1125,"Track: Sensual Pleasure. Artist: Mink Lungs. Album: Secrets Between Friends. From Brooklyn, NY. Tags: mink lungs.",Rock,Mink Lungs,train,Rock,medium
1126,"Track: Silent Sex. Artist: Mink Lungs. Album: 6 Songs. From Brooklyn, NY. Tags: mink lungs.",Rock,Mink Lungs,train,Rock,medium
1130,"Track: Clowns In My Galaxy. Artist: Mink Lungs. Album: 6 Songs. From Brooklyn, NY. Tags: mink lungs.",Rock,Mink Lungs,train,Rock,medium
1131,"Track: Bunny Bought a Spaceship. Artist: Mink Lungs. Album: 6 Songs. From Brooklyn, NY. Tags: mink lungs.",Rock,Mink Lungs,train,Rock,medium
1138,"Track: In Abstracted Fashion. Artist: Minmae. Album: Since Before Inertia. From Portland, OR. Tags: minmae.",Rock,Minmae,val,Rock,medium
1147,"Track: Walk To The Fire. Artist: Monoshock. Album: Runnin' Ape-like from the Backwards Superman: 1989 - 1995. From Burbank, CA. Tags: monoshock.",Rock,Monoshock,train,Rock,medium
1148,"Track: International Hello. Artist: Monoshock. Album: Runnin' Ape-like from the Backwards Superman: 1989 - 1995. From Burbank, CA. Tags: monoshock.",Rock,Monoshock,train,Rock,medium
1149,"Track: Sea Monkeys. Artist: Monoshock. Album: Runnin' Ape-like from the Backwards Superman: 1989 - 1995. From Burbank, CA. Tags: monoshock.",Rock,Monoshock,train,Rock,medium
1150,"Track: Model Citizen. Artist: Monoshock. Album: Runnin' Ape-like from the Backwards Superman: 1989 - 1995. From Burbank, CA. Tags: monoshock.",Rock,Monoshock,train,Rock,medium
1151,"Track: Desperado. Artist: The Moonlighters. Album: Live In Baden-Baden. From Brooklyn, NY. Tags: the moonlighters.",Jazz,The Moonlighters,train,Jazz,medium
1152,"Track: My Blackbirds Are Bluebirds Now. Artist: The Moonlighters. Album: Live In Baden-Baden. From Brooklyn, NY. Tags: the moonlighters.",Jazz,The Moonlighters,train,Jazz,medium
1153,"Track: Ballad Of A Gink. Artist: The Moonlighters. Album: Live In Baden-Baden. From Brooklyn, NY. Tags: the moonlighters.",Jazz,The Moonlighters,train,Jazz,medium
1154,"Track: Hello Heartstring. Artist: The Moonlighters. Album: Live In Baden-Baden. From Brooklyn, NY. Tags: the moonlighters.",Jazz,The Moonlighters,train,Jazz,medium
1155,"Track: Beyond The Reef. Artist: The Moonlighters. Album: Live In Baden-Baden. From Brooklyn, NY. Tags: the moonlighters.",Jazz,The Moonlighters,train,Jazz,medium
1156,"Track: 45 Revolutions. Artist: Mors Ontologica. Album: Dead And/Or Famous. From Columbus, OH. Tags: mors ontologica.",Rock,Mors Ontologica,train,Rock,medium
1157,"Track: Bombshell. Artist: Mors Ontologica. Album: The Used Kids Session. From Columbus, OH. Tags: mors ontologica.",Rock,Mors Ontologica,train,Rock,medium
1161,"Track: Massive Action. Artist: Mors Ontologica. Album: Dead And/Or Famous. From Columbus, OH. Tags: mors ontologica.",Rock,Mors Ontologica,train,Rock,medium
1162,"Track: D.Y.I. Artist: Mors Ontologica. Album: Dead And/Or Famous. From Columbus, OH. Tags: mors ontologica.",Rock,Mors Ontologica,train,Rock,medium
1165,"Track: Washington Beach. Artist: Mors Ontologica. Album: The Used Kids Session. From Columbus, OH. Tags: mors ontologica.",Rock,Mors Ontologica,train,Rock,medium
1179,"Track: Shoes. Artist: Mors Ontologica. Album: Dead And/Or Famous. From Columbus, OH. Tags: mors ontologica.",Rock,Mors Ontologica,train,Rock,medium
1183,"Track: Vampires In My Neighborhood. Artist: Mors Ontologica. Album: The Used Kids Session. From Columbus, OH. Tags: mors ontologica.",Rock,Mors Ontologica,train,Rock,medium
1193,"Track: Wooly Mammoth's Absence. Artist: Mount Eerie. Album: Seven New Songs. From Anacortes, WA. Tags: mount eerie.",Folk,Mount Eerie,train,Folk,small
1195,"Track: With My Hands Out. Artist: Mount Eerie. Album: Seven New Songs. From Anacortes, WA. Tags: mount eerie.",Folk,Mount Eerie,train,Folk,small
1196,"Track: 2 Blonde Braids. Artist: Mount Eerie. Album: Seven New Songs. From Anacortes, WA. Tags: mount eerie.",Folk,Mount Eerie,train,Folk,small
1197,"Track: My Burning. Artist: Mount Eerie. Album: Seven New Songs. From Anacortes, WA. Tags: mount eerie.",Folk,Mount Eerie,train,Folk,small
1199,"Track: Cold Mountain Song 286. Artist: Mount Eerie. Album: Seven New Songs. From Anacortes, WA. Tags: mount eerie.",Folk,Mount Eerie,train,Folk,medium
1201,"Track: Galiens. Artist: Mountain High. Album: Wicked Wanderer. From Philadelphia, PA. Tags: mountain high.",Rock,Mountain High,train,Rock,medium
1202,"Track: Life Coach. Artist: Mountain High. Album: Wicked Wanderer. From Philadelphia, PA. Tags: mountain high.",Rock,Mountain High,train,Rock,medium
1203,"Track: Gateway Shrugs. Artist: Mountain High. Album: Wicked Wanderer. From Philadelphia, PA. Tags: mountain high.",Rock,Mountain High,train,Rock,medium
1204,"Track: Russian Bear. Artist: Mountain High. Album: Wicked Wanderer. From Philadelphia, PA. Tags: mountain high.",Rock,Mountain High,train,Rock,medium
1249,"Track: ""Cleanse Bath"" 10"" Metal Laquer. Artist: Nautical Almanac. Album: Handcut Record Transfers. From Baltimore, MD. Tags: baltimore, baltimore, tarantula hill, chicago, nautical almanac.",Noise|Experimental,Nautical Almanac,test,Experimental,small
1259,"Track: Rolling In The Green. Artist: Nautical Almanac. Album: Cover The Earth. From Baltimore, MD. Tags: baltimore, tarantula hill, chicago, nautical almanac.",Noise|Experimental,Nautical Almanac,test,Experimental,small
1270,"Track: Cocksuckerbastardmotherfucker. Artist: Necropolis. Album: Workingman / Cocksuckerbastardmotherfucker 7"". From Columbus, OH. Tags: necropolis.",Punk|Rock,Necropolis,train,Rock,small
1276,"Track: Richard Nixon Died Today. Artist: Negativland. Album: Thigmotactic. From San Francisco, CA. Tags: san francisco, negativland, sampling.",Experimental,Negativland,train,Experimental,small
1277,"Track: No Business. Artist: Negativland. Album: No Business. From San Francisco, CA. Tags: san francisco, negativland, sampling.",Experimental,Negativland,train,Experimental,small
1278,"Track: Downloading. Artist: Negativland. Album: No Business. From San Francisco, CA. Tags: san francisco, negativland, sampling.",Experimental,Negativland,train,Experimental,small
1279,"Track: Childs Eye. Artist: Newagehillbilly. Album: IV: White Walls. From Baltimore, MD. Tags: baltimore, newagehillbilly.",Rock,Newagehillbilly,val,Rock,medium
1280,"Track: history. Artist: Newagehillbilly. Album: John. From Baltimore, MD. Tags: baltimore, newagehillbilly.",Rock,Newagehillbilly,val,Rock,medium
1289,"Track: Combat Phone. Artist: Newagehillbilly. Album: John. From Baltimore, MD. Tags: baltimore, newagehillbilly.",Rock,Newagehillbilly,val,Rock,medium
1290,"Track: Rock Roller. Artist: Newagehillbilly. Album: IV: White Walls. From Baltimore, MD. Tags: baltimore, newagehillbilly.",Rock,Newagehillbilly,val,Rock,medium
1292,"Track: Pirate Radio. Artist: Newagehillbilly. Album: John. From Baltimore, MD. Tags: baltimore, newagehillbilly.",Rock,Newagehillbilly,val,Rock,medium
1298,"Track: Weekend Warrior. Artist: Newagehillbilly. Album: IV: White Walls. From Baltimore, MD. Tags: baltimore, newagehillbilly.",Rock,Newagehillbilly,val,Rock,medium
1311,Track: Feeling so good?. Artist: Nicky Andrews. Album: Vegetable Medley. Tags: nicky andrews.,Folk|Singer-Songwriter,Nicky Andrews,train,Folk,medium
1339,Track: Emotional Accident. Artist: Nicky Andrews. Album: Realistic Psychosis. Tags: nicky andrews.,Electronic,Nicky Andrews,train,Electronic,medium
1354,"Track: Fools Want Noise. Artist: Oh My God. Album: Fools Want Noise. From Chicago, IL. Tags: oh my god.",Rock,Oh My God,train,Rock,medium
1356,"Track: Elevator Shaft. Artist: Olneyville Sound System. Album: On Safari. From Providence, RI. Tags: olneyville sound system.",Rock,Olneyville Sound System,train,Rock,medium
1358,"Track: This is Entertainment. Artist: Olneyville Sound System. Album: Because We're All In This Together. From Providence, RI. Tags: olneyville sound system.",Rock,Olneyville Sound System,train,Rock,medium
1360,"Track: Moron Song. Artist: Olneyville Sound System. Album: Because We're All In This Together. From Providence, RI. Tags: olneyville sound system.",Rock,Olneyville Sound System,train,Rock,medium
1361,"Track: I want My Money. Artist: Olneyville Sound System. Album: On Safari. From Providence, RI. Tags: olneyville sound system.",Rock,Olneyville Sound System,train,Rock,medium
1363,"Track: All Dressed Up. Artist: Olneyville Sound System. Album: Because We're All In This Together. From Providence, RI. Tags: olneyville sound system.",Rock,Olneyville Sound System,train,Rock,medium
1366,"Track: These Guys Don't Take Requests, They Don't Play Showtunes. Artist: Olneyville Sound System. Album: Because We're All In This Together. From Providence, RI. Tags: olneyville sound system.",Rock,Olneyville Sound System,train,Rock,medium
1382,"Track: Lady Love. Artist: Parsley Flakes. Album: Parsley Flakes mp3s. From Chicago, IL. Tags: parsley flakes.",Punk|Rock,Parsley Flakes,val,Rock,medium
1383,"Track: Remember, Forget. Artist: Parsley Flakes. Album: Parsley Flakes mp3s. From Chicago, IL. Tags: parsley flakes.",Punk|Rock,Parsley Flakes,val,Rock,medium
1413,"Track: Robot Slayer. Artist: Phallic Suns. Album: Hello Futurist EP. From Cincinatti, OH. Tags: phallic suns.",Rock,Phallic Suns,train,Rock,medium
1416,"Track: Arizona Beach. Artist: Phallic Suns. Album: Hello Futurist EP. From Cincinatti, OH. Tags: phallic suns.",Rock,Phallic Suns,train,Rock,medium
1417,"Track: Guns of Thunder. Artist: Pierced Arrows. Album: Straight To the Heart. From Calackmas, Oregon. Tags: pierced arrows.",Rock,Pierced Arrows,train,Rock,small
1418,"Track: Caroline. Artist: Pierced Arrows. Album: Straight To the Heart. From Calackmas, Oregon. Tags: pierced arrows.",Rock,Pierced Arrows,train,Rock,medium
1419,"Track: In My Brain. Artist: Pierced Arrows. Album: Straight To the Heart. From Calackmas, Oregon. Tags: pierced arrows.",Rock,Pierced Arrows,train,Rock,medium
1427,"Track: I Feel Evils. Artist: Plastic Crimewave Sound. Album: Painted Shadows. From Chicago, IL. Tags: plastic crimewave sound.",Rock,Plastic Crimewave Sound,train,Rock,small
1443,"Track: Time Fist. Artist: Pocahaunted. Album: Bored Fortress Single Series Split w. Charalambides. From Eagle Rock, CA. Tags: pocahaunted.",Experimental,Pocahaunted,train,Experimental,small
1450,"Track: Burning Saddles. Artist: Ponytail. Album: Kamehameha. From Baltimore, MD. Tags: baltimore, ponytail.",Rock,Ponytail,train,Rock,medium
1451,"Track: Start A Corporation. Artist: Ponytail. Album: Kamehameha. From Baltimore, MD. Tags: baltimore, ponytail.",Rock,Ponytail,train,Rock,medium
1481,Track: Cunca. Artist: Rainbro. Album: Endless Joy Split E.P.. Tags: rainbro.,Electronic,Rainbro,train,Electronic,medium
1482,Track: Reindeer Dance. Artist: Rainbro. Album: Vectors. Tags: rainbro.,Electronic,Rainbro,train,Electronic,small
1483,Track: Center. Artist: Rainbro. Album: Endless Joy Split E.P.. Tags: rainbro.,Electronic,Rainbro,train,Electronic,medium
1485,Track: Blaster. Artist: Rainbro. Album: Endless Joy Split E.P.. Tags: rainbro.,Electronic,Rainbro,train,Electronic,medium
1486,Track: Greeting. Artist: Rainbro. Album: Vectors. Tags: rainbro.,Electronic,Rainbro,train,Electronic,medium
1498,"Track: Rural Autumn Interlude. Artist: Ric Royer. Album: There Were One and It Was Two: Annotated Notes from the Doubles Museum. From Baltimore, MD. Tags: ric royer.",Avant-Garde|Experimental,Ric Royer,train,Experimental,medium
1510,Track: Zombie. Artist: Ric Royer &amp; G. Lucas Crane. Album: They Lured Us Into the Basement. From Baltimore. MD. Tags: ric royer amp g lucas crane.,Noise|Experimental,Ric Royer &amp; G. Lucas Crane,train,Experimental,small
1526,"Track: Alpha-Generic. Artist: RoMak and the Space Pirates. Album: Attack of the Has-Been Androids. From Southern California. Tags: electro-pop, new wave, romak and the space pirates, fun, synthpop.",Rock,RoMak and the Space Pirates,train,Rock,medium
1528,"Track: Driving. Artist: RoMak and the Space Pirates. Album: Attack of the Has-Been Androids. From Southern California. Tags: electro-pop, new wave, romak and the space pirates, fun, synthpop.",Rock,RoMak and the Space Pirates,train,Rock,medium
